likes,screen_name,text,timestamp,tweet_id,user_id,username,city
1,KasiaMajewska,1 weekend 40 live workouts delivered well 6k raised ru fighting aggressive cancer needs treatment outside nhs rupert 4 needs 200k need try harder coronavirus wont stop us nothing stop us believe pictwittercomijjxqgtt2s,2020-04-19 19:23:55,1251954698661355520,285288917,kasia majewska,Vancouver
0,KateMcKenna28,excellent question quora today going see spike lung cancers 35 years workers making emergency masks gowns ad hoc material without established protocols known risks coronavirus pictwittercom4yy7iafoir,2020-04-19 16:31:08,1251911218287144960,1138872255977365504,kate mckenna,Vancouver
1,NJinPtR,dr phil youre reading note heart disease function lifestyle cancer may well vehicle accidents certainly require participation driver thats case coronavirus whos shill drphil coronavirus,2020-04-19 15:15:47,1251892254752440320,221838215,norma jean,Vancouver
1,K_Somaratne,jeanine pirro 68 cancer survivor gets coronavirus likely wont end well im bamboozled people willing sacrifice name liberty freedom,2020-04-19 21:53:44,1251992404799836160,51914182,kamil somaratne,Vancouver
0,KateMcKenna28,excellent question quora today going see spike lung cancers 35 years workers making emergency masks gowns ad hoc material without established protocols known risks coronavirus pictwittercom4yy7iafoir,2020-04-19 16:31:08,1251911218287144960,1138872255977365504,kate mckenna,Vancouver
1,NJinPtR,dr phil youre reading note heart disease function lifestyle cancer may well vehicle accidents certainly require participation driver thats case coronavirus whos shill drphil coronavirus,2020-04-19 15:15:47,1251892254752440320,221838215,norma jean,Vancouver
25,Indefatigabl_,someone cancer everyone violates stay home orders risks increasing coronavirus circulating community imo actively trying kill,2020-04-21 18:41:45,1252668866058018816,16561725,indefatigable,Vancouver
0,DrTFern,aacr holding virtual meeting later month registration free definitely worth signing highlights special clinical plenary session coronavirus cancer 3 special symposia new drugs horizon 125 clinical trial posters,2020-04-21 16:37:57,1252637711355138048,781617508478513152,drtfern,Vancouver
2,HollyConway,big local events officially cancelled coronavirus including pne pride celebration lights ride conquer cancer dr bonnie says least 1 year away mass gathering virginradiovan jonnyhollynirapictwittercom1ronphbrs8,2020-04-21 15:27:39,1252620019999150080,21155497,holly conway,Vancouver
10,GillSharlene,please join us next discussion coronavirus implications cancer care apr 29th onced camoprez winc bccancer,2020-04-21 01:08:17,1252403750422974464,1107832632,sharlene gill,Vancouver
25,Indefatigabl_,someone cancer everyone violates stay home orders risks increasing coronavirus circulating community imo actively trying kill,2020-04-21 18:41:45,1252668866058018816,16561725,indefatigable,Vancouver
0,DrTFern,aacr holding virtual meeting later month registration free definitely worth signing highlights special clinical plenary session coronavirus cancer 3 special symposia new drugs horizon 125 clinical trial posters,2020-04-21 16:37:57,1252637711355138048,781617508478513152,drtfern,Vancouver
2,HollyConway,big local events officially cancelled coronavirus including pne pride celebration lights ride conquer cancer dr bonnie says least 1 year away mass gathering virginradiovan jonnyhollynirapictwittercom1ronphbrs8,2020-04-21 15:27:39,1252620019999150080,21155497,holly conway,Vancouver
10,GillSharlene,please join us next discussion coronavirus implications cancer care apr 29th onced camoprez winc bccancer,2020-04-21 01:08:17,1252403750422974464,1107832632,sharlene gill,Vancouver
0,msfhr,2019 hpi dr jonathanloree team bccancer developed protocol help canadian centres track outcomes among patients cancer develop coronavirus learn pictwittercomzosjnkbikd,2020-04-24 22:30:08,1253813503414190080,26061064,msfhr,Vancouver
0,WarnChris,although daffodilball postponed due coronavirus still show support buying ticket diamond draw help fight cancer,2020-04-24 22:03:58,1253806919594065920,55086314,christine warner,Vancouver
12,maryadevera,since friday hoping followerpower help spread word new research study impacts coronavirus care treatments mental health patients cancer arthritis medtwitter epitwitter academictwitter,2020-04-24 20:03:27,1253776587121553408,1480715953,dr mary abigail de vera,Vancouver
3,Hallie_Dau,website unifiedstudy impacts coronavirus care treatments mental health arthritis cancer live pls check rt share help us spread word coreubc ccorstudy cancer arthritis coronavirus research,2020-04-24 17:53:07,1253743788171816960,253350168,hallie dau,Vancouver
11,nevrebic,excited part unifiedstudy anyone know arthritis cancer please take moment tell us coronavirus impacted coronavirus arthritisresearch cancerresearch ubc,2020-04-24 16:50:56,1253728139982671872,1045021220465332224,nevena rebić,Vancouver
34,BCCancer_GSC,listen sjmjones cknw talk simisara980 new research host genetics coronavirus infection genomecanadas investment 20 million cgenseq sequence 10000 canadians affected coronavirus pictwittercomggdzfq40u5,2020-04-24 16:32:22,1253723466894721024,1083781919282683904,canadas michael smith genome sciences centre,Vancouver
11,StuartJPeacock,proud excited part study led maryadevera coronavirus cancer outcomes theccsrc ccsresearch bccancerfdn bccancer winsoncheung cihricr cihrihspr cancerstratca hmctaggartc sfufhs,2020-04-24 16:22:16,1253720927486918656,363916832,stuart peacock,Vancouver
8,hmctaggart_c,proud member unifiedstudy looking impacts coronavirus care treatments mental health cancer arthritis,2020-04-24 16:12:47,1253718540961542144,1177341533369978880,helen mctaggartcowan,Vancouver
23,maryadevera,excited share website unifiedstudy impacts coronavirus care treatments mental health arthritis cancer live pls check rt share help us spread word coreubc ccorstudy arthritisarc ubc,2020-04-24 15:55:57,1253714305280733184,1480715953,dr mary abigail de vera,Vancouver
0,msfhr,2019 hpi dr jonathanloree team bccancer developed protocol help canadian centres track outcomes among patients cancer develop coronavirus learn pictwittercomzosjnkbikd,2020-04-24 22:30:08,1253813503414190080,26061064,msfhr,Vancouver
0,WarnChris,although daffodilball postponed due coronavirus still show support buying ticket diamond draw help fight cancer,2020-04-24 22:03:58,1253806919594065920,55086314,christine warner,Vancouver
12,maryadevera,since friday hoping followerpower help spread word new research study impacts coronavirus care treatments mental health patients cancer arthritis medtwitter epitwitter academictwitter,2020-04-24 20:03:27,1253776587121553408,1480715953,dr mary abigail de vera,Vancouver
3,Hallie_Dau,website unifiedstudy impacts coronavirus care treatments mental health arthritis cancer live pls check rt share help us spread word coreubc ccorstudy cancer arthritis coronavirus research,2020-04-24 17:53:07,1253743788171816960,253350168,hallie dau,Vancouver
11,nevrebic,excited part unifiedstudy anyone know arthritis cancer please take moment tell us coronavirus impacted coronavirus arthritisresearch cancerresearch ubc,2020-04-24 16:50:56,1253728139982671872,1045021220465332224,nevena rebić,Vancouver
34,BCCancer_GSC,listen sjmjones cknw talk simisara980 new research host genetics coronavirus infection genomecanadas investment 20 million cgenseq sequence 10000 canadians affected coronavirus pictwittercomggdzfq40u5,2020-04-24 16:32:22,1253723466894721024,1083781919282683904,canadas michael smith genome sciences centre,Vancouver
11,StuartJPeacock,proud excited part study led maryadevera coronavirus cancer outcomes theccsrc ccsresearch bccancerfdn bccancer winsoncheung cihricr cihrihspr cancerstratca hmctaggartc sfufhs,2020-04-24 16:22:16,1253720927486918656,363916832,stuart peacock,Vancouver
8,hmctaggart_c,proud member unifiedstudy looking impacts coronavirus care treatments mental health cancer arthritis,2020-04-24 16:12:47,1253718540961542144,1177341533369978880,helen mctaggartcowan,Vancouver
23,maryadevera,excited share website unifiedstudy impacts coronavirus care treatments mental health arthritis cancer live pls check rt share help us spread word coreubc ccorstudy arthritisarc ubc,2020-04-24 15:55:57,1253714305280733184,1480715953,dr mary abigail de vera,Vancouver
2,PHSAofBC,precautionary visitor restrictions cancer centres effect coronavirus important continue cancer care scheduled feeling well please read important information coronavirus cancer treatment pictwittercomjt7k5xrmur,2020-04-23 21:10:06,1253430972474773504,273678873,prov health services,Vancouver
2,maryadevera,eaocrc next panel attending emotional wellbeing coronavirus patients survivors cancer families ccorstudypictwittercomt1mum69oig,2020-04-23 17:55:20,1253381959553712128,1480715953,dr mary abigail de vera,Vancouver
2,maryadevera,eaocrc last presentation session impact coronavirus care cancer policy perspective ccorstudypictwittercomfkso0zauup,2020-04-23 17:41:45,1253378539329433600,1480715953,dr mary abigail de vera,Vancouver
7,CCOR_Study,looking forward learning coronavirus treatment practices ccalliance today timely since launched unifiedstudy yesterday learn cancer coronavirus cancerresearch cancer ubc crclive coreubcpictwittercomhgaoklzb4u,2020-04-23 17:41:39,1253378515237343232,1072626544030318592,colorectal cancer outcomes research,Vancouver
5,maryadevera,eaocrc dr kimmie ng although clinical trials interventional research stop coronavirus still opportunities collaborate research colorectalcancer pls check research coronavirus cancer ccorstudy coreubc,2020-04-23 17:25:29,1253374447366533120,1480715953,dr mary abigail de vera,Vancouver
1,drcarl_vancouvr,little data cancer patients also curious patients required surgery related critical care eg ischemic gut comment safiyamd looking data safely manage cancer pts surgery coronavirus jamacurrent,2020-04-23 16:56:56,1253367262980923392,1321572482,dr carl j brown,Vancouver
7,BCCancer_GSC,partners cgenseq excited get work project cdnsci cdnpoli coronavirus,2020-04-23 16:52:11,1253366065867845632,1083781919282683904,canadas michael smith genome sciences centre,Vancouver
3,maryadevera,please help us spread word latest research study looking exact question impact coronavirus cancer care link unifiedstudy pictwittercomb9lljaodcz,2020-04-23 16:50:58,1253365760715452416,1480715953,dr mary abigail de vera,Vancouver
1,maryadevera,eaocrc next session impact coronavirus cancer timely line recently launched unifiedstudypictwittercomz67z2bo5nd,2020-04-23 16:41:10,1253363293114085376,1480715953,dr mary abigail de vera,Vancouver
9,CCOR_Study,looking forward attending eaocrc virtual summit today timely since launched unifiedstudy yesterday learn cancer coronavirus ycrc cancerresearch cancer coronavirus ubcpictwittercomeily0ltwms,2020-04-23 16:15:03,1253356721801703424,1072626544030318592,colorectal cancer outcomes research,Vancouver
7,GillSharlene,coronavirus affecting people living cancer survey willl help us understand impact learn move forward please share widely coloncanada womenincancer maryadevera bccancer bccancerfdn,2020-04-23 14:17:41,1253327187538661376,1107832632,sharlene gill,Vancouver
12,drcarl_vancouvr,looking forward discussing cancer care crisis reduced access surgical services chemo clinics radiation tx agenda also keeping vulnerable cancer pts safe coronavirus trial enrollment bcsurgery bccancer cdncancertrials,2020-04-23 13:18:36,1253312317724352512,1321572482,dr carl j brown,Vancouver
2,PHSAofBC,precautionary visitor restrictions cancer centres effect coronavirus important continue cancer care scheduled feeling well please read important information coronavirus cancer treatment pictwittercomjt7k5xrmur,2020-04-23 21:10:06,1253430972474773504,273678873,prov health services,Vancouver
2,maryadevera,eaocrc next panel attending emotional wellbeing coronavirus patients survivors cancer families ccorstudypictwittercomt1mum69oig,2020-04-23 17:55:20,1253381959553712128,1480715953,dr mary abigail de vera,Vancouver
2,maryadevera,eaocrc last presentation session impact coronavirus care cancer policy perspective ccorstudypictwittercomfkso0zauup,2020-04-23 17:41:45,1253378539329433600,1480715953,dr mary abigail de vera,Vancouver
